	ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4	Date
1886	402959	880	S	4	1	26000.0	6.29	16.517	37.522762	-121.98845		OR	1	Stevenson Blvd on loop	DT998	a1-S-33-880-00629	799261	429821	2013_12_13
3398	402959	880	S	4	1	26000.0	6.29	16.517	37.522762	-121.98845		OR	1	Stevenson Blvd on loop	DT998	a1-S-33-880-00629	799261	429821	2014_02_21
4646	402959	880	S	4	1	26000.0	6.29	16.517	37.522762	-121.98845		OR	1	Stevenson Blvd on loop	DT998	a1-S-33-880-00629	799261	429821	2014_03_07
3399	402960	880	N	4	1	26000.0	6.4	16.627	37.523755	-121.990066		OR	3	Stevenson Blvd on diag	DT999	a3-N-33-880-00640	799102	429475	2014_02_21
1887	402960	880	N	4	1	26000.0	6.4	16.627	37.523755	-121.990066		OR	3	Stevenson Blvd on diag	DT999	a3-N-33-880-00640	799102	429475	2013_12_13
4647	402960	880	N	4	1	26000.0	6.4	16.627	37.523755	-121.990066		OR	3	Stevenson Blvd on diag	DT999	a3-N-33-880-00640	799102	429475	2014_03_07
1888	402961	880	S	4	1	26000.0	7.23	17.457	37.53007	-122.002913		OR	1	Mowry Ave on diag	DTA02	a1-S-33-880-00723	799001	429824	2013_12_13
3400	402961	880	S	4	1	26000.0	7.23	17.457	37.53007	-122.002913		OR	1	Mowry Ave on diag	DTA02	a1-S-33-880-00723	799001	429824	2014_02_21
4648	402961	880	S	4	1	26000.0	7.23	17.457	37.53007	-122.002913		OR	1	Mowry Ave on diag	DTA02	a1-S-33-880-00723	799001	429824	2014_03_07
1889	402962	880	N	4	1	26000.0	7.13	17.357	37.529397	-122.001271		FR	2	Mowry Ave off	DTA03	z2-N-33-880-00713	755142	430094	2013_12_13
3401	402962	880	N	4	1	26000.0	7.13	17.357	37.529397	-122.001271		FR	2	Mowry Ave off	DTA03	z2-N-33-880-00713	755142	430094	2014_02_21
4649	402962	880	N	4	1	26000.0	7.13	17.357	37.529397	-122.001271		FR	2	Mowry Ave off	DTA03	z2-N-33-880-00713	755142	430094	2014_03_07
1890	402963	880	N	4	1	26000.0	7.13	17.357	37.529397	-122.001271		OR	2	Mowry Ave on loop	DTA03	a2-N-33-880-00713	799063	429153	2013_12_13
3402	402963	880	N	4	1	26000.0	7.13	17.357	37.529397	-122.001271		OR	2	Mowry Ave on loop	DTA03	a2-N-33-880-00713	799063	429153	2014_02_21
4650	402963	880	N	4	1	26000.0	7.13	17.357	37.529397	-122.001271		OR	2	Mowry Ave on loop	DTA03	a2-N-33-880-00713	799063	429153	2014_03_07
4651	402964	880	N	4	1	26000.0	9.01	19.237	37.54876	-122.024268		OR	3	Thornton Ave on diag	DTA04	a3-N-33-880-00901	799122	429480	2014_03_07
1891	402964	880	N	4	1	26000.0	9.01	19.237	37.54876	-122.024268		OR	3	Thornton Ave on diag	DTA04	a3-N-33-880-00901	799122	429480	2013_12_13
3403	402964	880	N	4	1	26000.0	9.01	19.237	37.54876	-122.024268		OR	3	Thornton Ave on diag	DTA04	a3-N-33-880-00901	799122	429480	2014_02_21
1892	402965	880	N	4	1	26000.0	7.37	17.597	37.531353	-122.004885		OR	2	Mowry Ave on diag	DTA05	a2-N-33-880-00737	799252	429157	2013_12_13
4652	402965	880	N	4	1	26000.0	7.37	17.597	37.531353	-122.004885		OR	2	Mowry Ave on diag	DTA05	a2-N-33-880-00737	799252	429157	2014_03_07
3404	402965	880	N	4	1	26000.0	7.37	17.597	37.531353	-122.004885		OR	2	Mowry Ave on diag	DTA05	a2-N-33-880-00737	799252	429157	2014_02_21
3405	402966	880	S	4	1	26000.0	8.65	18.877	37.544186	-122.021127		OR	1	Thornton ave on diag	DTA06	a1-S-33-880-00865	799147	429827	2014_02_21
1893	402966	880	S	4	1	26000.0	8.65	18.877	37.544186	-122.021127		OR	1	Thornton ave on diag	DTA06	a1-S-33-880-00865	799147	429827	2013_12_13
4653	402966	880	S	4	1	26000.0	8.65	18.877	37.544186	-122.021127		OR	1	Thornton ave on diag	DTA06	a1-S-33-880-00865	799147	429827	2014_03_07
3406	402967	880	N	4	1	26000.0	8.68	18.907	37.544658	-122.021179		FR	2	Thornton Ave off	DTA07	z2-N-33-880-00868	755146	430090	2014_02_21
4654	402967	880	N	4	1	26000.0	8.68	18.907	37.544658	-122.021179		FR	2	Thornton Ave off	DTA07	z2-N-33-880-00868	755146	430090	2014_03_07
1894	402967	880	N	4	1	26000.0	8.68	18.907	37.544658	-122.021179		FR	2	Thornton Ave off	DTA07	z2-N-33-880-00868	755146	430090	2013_12_13
4655	402968	880	N	4	1	26000.0	8.83	19.057	37.54653	-122.022581		OR	2	Thornton Ave on loop	DTA07	a2-N-33-880-00883	799091	429161	2014_03_07
3407	402968	880	N	4	1	26000.0	8.83	19.057	37.54653	-122.022581		OR	2	Thornton Ave on loop	DTA07	a2-N-33-880-00883	799091	429161	2014_02_21
1895	402968	880	N	4	1	26000.0	8.83	19.057	37.54653	-122.022581		OR	2	Thornton Ave on loop	DTA07	a2-N-33-880-00883	799091	429161	2013_12_13
3408	402969	880	S	4	1	26000.0	9.03	19.257	37.548899	-122.024643		FR	1	Thornton Ave off	DTA08	z1-S-33-880-00903	755072	430274	2014_02_21
1896	402969	880	S	4	1	26000.0	9.03	19.257	37.548899	-122.024643		FR	1	Thornton Ave off	DTA08	z1-S-33-880-00903	755072	430274	2013_12_13
4656	402969	880	S	4	1	26000.0	9.03	19.257	37.548899	-122.024643		FR	1	Thornton Ave off	DTA08	z1-S-33-880-00903	755072	430274	2014_03_07
1897	402970	880	S	4	1	26000.0	8.87	19.097	37.546915	-122.023163		OR	1	Thornton Ave on loop	DTA08	a1-S-33-880-00887	799158	429830	2013_12_13
3409	402970	880	S	4	1	26000.0	8.87	19.097	37.546915	-122.023163		OR	1	Thornton Ave on loop	DTA08	a1-S-33-880-00887	799158	429830	2014_02_21
4657	402970	880	S	4	1	26000.0	8.87	19.097	37.546915	-122.023163		OR	1	Thornton Ave on loop	DTA08	a1-S-33-880-00887	799158	429830	2014_03_07
4658	402971	880	S	4	1	26000.0	10.12	20.347	37.561479	-122.036403		OR	1	E84 on diag	DTA09	a1-S-33-880-01012	799246	429833	2014_03_07
3410	402971	880	S	4	1	26000.0	10.12	20.347	37.561479	-122.036403		OR	1	E84 on diag	DTA09	a1-S-33-880-01012	799246	429833	2014_02_21
1898	402971	880	S	4	1	26000.0	10.12	20.347	37.561479	-122.036403		OR	1	E84 on diag	DTA09	a1-S-33-880-01012	799246	429833	2013_12_13
1899	402972	880	N	4	1	26000.0	10.16	20.387	37.562052	-122.036693		FR	1	Decoto Rd off	DTA10	z1-N-33-880-01016	755086	430454	2013_12_13
3411	402972	880	N	4	1	26000.0	10.16	20.387	37.562052	-122.036693		FR	1	Decoto Rd off	DTA10	z1-N-33-880-01016	755086	430454	2014_02_21
4659	402972	880	N	4	1	26000.0	10.16	20.387	37.562052	-122.036693		FR	1	Decoto Rd off	DTA10	z1-N-33-880-01016	755086	430454	2014_03_07
1900	402973	880	N	4	1	26000.0	10.28	20.507	37.563362	-122.038123		OR	1	E84 on loop	DTA10	a1-N-33-880-01028	799127	429653	2013_12_13
4660	402973	880	N	4	1	26000.0	10.28	20.507	37.563362	-122.038123		OR	1	E84 on loop	DTA10	a1-N-33-880-01028	799127	429653	2014_03_07
3412	402973	880	N	4	1	26000.0	10.28	20.507	37.563362	-122.038123		OR	1	E84 on loop	DTA10	a1-N-33-880-01028	799127	429653	2014_02_21
4661	402974	880	S	4	1	26000.0	10.32	20.547	37.563681	-122.038765		FR	2	Decoto Rd rm-s-loop	DTA12	z2-S-33-880-01032	755028	430042	2014_03_07
3413	402974	880	S	4	1	26000.0	10.32	20.547	37.563681	-122.038765		FR	2	Decoto Rd rm-s-loop	DTA12	z2-S-33-880-01032	755028	430042	2014_02_21
1901	402974	880	S	4	1	26000.0	10.32	20.547	37.563681	-122.038765		FR	2	Decoto Rd rm-s-loop	DTA12	z2-S-33-880-01032	755028	430042	2013_12_13
3414	402975	880	S	4	1	26000.0	10.32	20.547	37.563681	-122.038765		OR	1	Decoto Rd on loop	DTA12	a1-S-33-880-01032	799085	429836	2014_02_21
4662	402975	880	S	4	1	26000.0	10.32	20.547	37.563681	-122.038765		OR	1	Decoto Rd on loop	DTA12	a1-S-33-880-01032	799085	429836	2014_03_07
1902	402975	880	S	4	1	26000.0	10.32	20.547	37.563681	-122.038765		OR	1	Decoto Rd on loop	DTA12	a1-S-33-880-01032	799085	429836	2013_12_13
4663	402976	880	N	4	1	26000.0	10.49	20.717	37.565692	-122.040628		OR	1	Decoto Rd on diag	DTA14	a1-N-33-880-01049	799009	429656	2014_03_07
3415	402976	880	N	4	1	26000.0	10.49	20.717	37.565692	-122.040628		OR	1	Decoto Rd on diag	DTA14	a1-N-33-880-01049	799009	429656	2014_02_21
1903	402976	880	N	4	1	26000.0	10.49	20.717	37.565692	-122.040628		OR	1	Decoto Rd on diag	DTA14	a1-N-33-880-01049	799009	429656	2013_12_13
1904	402977	880	S	4	1	26000.0	11	21.227	37.571782	-122.045936		OR	3	Alvarado Blvd on diag	DTA15	a3-S-33-880-01100	799057	429514	2013_12_13
4664	402977	880	S	4	1	26000.0	11	21.227	37.571782	-122.045936		OR	3	Alvarado Blvd on diag	DTA15	a3-S-33-880-01100	799057	429514	2014_03_07
3416	402977	880	S	4	1	26000.0	11	21.227	37.571782	-122.045936		OR	3	Alvarado Blvd on diag	DTA15	a3-S-33-880-01100	799057	429514	2014_02_21
1905	402978	880	S	4	1	26000.0	11.59	21.817	37.580027	-122.048801		FR	1	Alvarado Blvd off	DT013	z1-S-33-880-01159	755023	430271	2013_12_13
4665	402978	880	S	4	1	26000.0	11.59	21.817	37.580027	-122.048801		FR	1	Alvarado Blvd off	DT013	z1-S-33-880-01159	755023	430271	2014_03_07
3417	402978	880	S	4	1	26000.0	11.59	21.817	37.580027	-122.048801		FR	1	Alvarado Blvd off	DT013	z1-S-33-880-01159	755023	430271	2014_02_21
1906	402979	880	S	4	1	26000.0	11.59	21.817	37.580027	-122.048801		OR	1	Alvarado Blvd on loop	DT013	a1-S-33-880-01159	799030	429839	2013_12_13
4666	402979	880	S	4	1	26000.0	11.59	21.817	37.580027	-122.048801		OR	1	Alvarado Blvd on loop	DT013	a1-S-33-880-01159	799030	429839	2014_03_07
3418	402979	880	S	4	1	26000.0	11.59	21.817	37.580027	-122.048801		OR	1	Alvarado Blvd on loop	DT013	a1-S-33-880-01159	799030	429839	2014_02_21
1907	402980	880	N	4	1	26000.0	11.31	21.537	37.576193	-122.047274		FR	1	Alvarado Blvd off	DTA16	z1-N-33-880-01131	755129	430448	2013_12_13
3419	402980	880	N	4	1	26000.0	11.31	21.537	37.576193	-122.047274		FR	1	Alvarado Blvd off	DTA16	z1-N-33-880-01131	755129	430448	2014_02_21
4667	402980	880	N	4	1	26000.0	11.31	21.537	37.576193	-122.047274		FR	1	Alvarado Blvd off	DTA16	z1-N-33-880-01131	755129	430448	2014_03_07
3420	402981	880	N	4	1	26000.0	11.66	21.887	37.581087	-122.048943		OR	3	Alvarado Blvd on	DTA16	a3-N-33-880-01166	799195	429659	2014_02_21
1908	402981	880	N	4	1	26000.0	11.66	21.887	37.581087	-122.048943		OR	3	Alvarado Blvd on	DTA16	a1-N-33-880-01166	799195	429659	2013_12_13
4668	402981	880	N	4	1	26000.0	11.66	21.887	37.581087	-122.048943		OR	3	Alvarado Blvd on	DTA16	a3-N-33-880-01166	799195	429659	2014_03_07
4669	402982	880	S	4	1	81204.0	12.87	23.097	37.596783	-122.059637		OR	1	Alvarado-Niles Rd on diag	DTA17	a1-S-33-880-01287	799086	429842	2014_03_07
1909	402982	880	S	4	1	81204.0	12.87	23.097	37.596783	-122.059637		OR	1	Alvarado-Niles Rd on diag	DTA17	a1-S-33-880-01287	799086	429842	2013_12_13
3421	402982	880	S	4	1	81204.0	12.87	23.097	37.596783	-122.059637		OR	1	Alvarado-Niles Rd on diag	DTA17	a1-S-33-880-01287	799086	429842	2014_02_21
1910	402983	880	S	4	1	81204.0	13.1	23.327	37.5997	-122.061725		FR	1	Alvarado-Niles Rd off	DTA18	z1-S-33-880-01310	755041	430268	2013_12_13
3422	402983	880	S	4	1	81204.0	13.1	23.327	37.5997	-122.061725		FR	1	Alvarado-Niles Rd off	DTA18	z1-S-33-880-01310	755041	430268	2014_02_21
4670	402983	880	S	4	1	81204.0	13.1	23.327	37.5997	-122.061725		FR	1	Alvarado-Niles Rd off	DTA18	z1-S-33-880-01310	755041	430268	2014_03_07
4671	402984	880	S	4	1	81204.0	13.1	23.327	37.5997	-122.061725		OR	2	Alvarado-Niles Rd on loop	DTA18	a2-S-33-880-01310	799244	429333	2014_03_07
3423	402984	880	S	4	1	81204.0	13.1	23.327	37.5997	-122.061725		OR	2	Alvarado-Niles Rd on loop	DTA18	a2-S-33-880-01310	799244	429333	2014_02_21
1911	402984	880	S	4	1	81204.0	13.1	23.327	37.5997	-122.061725		OR	2	Alvarado-Niles Rd on loop	DTA18	a2-S-33-880-01310	799244	429333	2013_12_13
4672	402985	880	N	4	1	81204.0	13.14	23.367	37.600243	-122.061912		OR	3	Alvarado-Niles Rd on	DTA19	a3-N-33-880-01314	799184	429485	2014_03_07
3424	402985	880	N	4	1	81204.0	13.14	23.367	37.600243	-122.061912		OR	3	Alvarado-Niles Rd on	DTA19	a3-N-33-880-01314	799184	429485	2014_02_21
1912	402985	880	N	4	1	81204.0	13.14	23.367	37.600243	-122.061912		OR	3	Alvarado-Niles Rd on	DTA19	a3-N-33-880-01314	799184	429485	2013_12_13
3425	402986	880	N	4	1	81204.0	13.51	23.737	37.604734	-122.065032		FR	1	Whipple Rd off	DTA20	z1-N-33-880-01351	755069	430445	2014_02_21
4673	402986	880	N	4	1	81204.0	13.51	23.737	37.604734	-122.065032		FR	1	Whipple Rd off	DTA20	z1-N-33-880-01351	755069	430445	2014_03_07
1913	402986	880	N	4	1	81204.0	13.51	23.737	37.604734	-122.065032		FR	1	Whipple Rd off	DTA20	z1-N-33-880-01351	755069	430445	2013_12_13
1914	402987	880	S	4	1	81204.0	13.55	23.777	37.605123	-122.065629		OR	3	Whipple Rd on	DTA20	a3-S-33-880-01355	799227	429519	2013_12_13
4674	402987	880	S	4	1	81204.0	13.55	23.777	37.605123	-122.065629		OR	3	Whipple Rd on	DTA20	a3-S-33-880-01355	799227	429519	2014_03_07
3426	402987	880	S	4	1	81204.0	13.55	23.777	37.605123	-122.065629		OR	3	Whipple Rd on	DTA20	a3-S-33-880-01355	799227	429519	2014_02_21
1915	402988	880	S	4	1	33000.0	13.78	24.007	37.607967	-122.067645		FR	1	Whipple Rd off	DTA21	z1-S-33-880-01378	755081	430265	2013_12_13
3427	402988	880	S	4	1	33000.0	13.78	24.007	37.607967	-122.067645		FR	1	Whipple Rd off	DTA21	z1-S-33-880-01378	755081	430265	2014_02_21
4675	402988	880	S	4	1	33000.0	13.78	24.007	37.607967	-122.067645		FR	1	Whipple Rd off	DTA21	z1-S-33-880-01378	755081	430265	2014_03_07
4676	402989	880	N	4	1	33000.0	13.78	24.007	37.608066	-122.067407		OR	1	Whipple Rd off	DTA21	a1-N-33-880-01378	799259	429662	2014_03_07
3428	402989	880	N	4	1	33000.0	13.78	24.007	37.608066	-122.067407		OR	1	Whipple Rd off	DTA21	a1-N-33-880-01378	799259	429662	2014_02_21
1916	402989	880	N	4	1	33000.0	13.78	24.007	37.608066	-122.067407		OR	1	Whipple Rd off	DTA21	a1-N-33-880-01378	799259	429662	2013_12_13
1917	402990	880	N	4	1	33000.0	14.69	24.917	37.619533	-122.075651		OR	2	Industrial Pkwy on	DTA23	a2-N-33-880-01469	799168	429165	2013_12_13
3429	402990	880	N	4	1	33000.0	14.69	24.917	37.619533	-122.075651		OR	2	Industrial Pkwy on	DTA23	a2-N-33-880-01469	799168	429165	2014_02_21
4677	402990	880	N	4	1	33000.0	14.69	24.917	37.619533	-122.075651		OR	2	Industrial Pkwy on	DTA23	a2-N-33-880-01469	799168	429165	2014_03_07
4678	402991	880	S	4	1	33000.0	15.46	25.687	37.629148	-122.082814		FR	1	Tennyson Rd off loop	DTA32	z1-S-33-880-01546	755066	430262	2014_03_07
1918	402991	880	S	4	1	33000.0	15.46	25.687	37.629148	-122.082814		FR	1	Tennyson Rd off loop	DTA32	z1-S-33-880-01546	755066	430262	2013_12_13
3430	402991	880	S	4	1	33000.0	15.46	25.687	37.629148	-122.082814		FR	1	Tennyson Rd off loop	DTA32	z1-S-33-880-01546	755066	430262	2014_02_21
4679	402992	880	S	4	1	33000.0	15.47	25.697	37.629274	-122.082905		FR	1	Tennyson Rd off diag	DTA32	z1-S-33-880-01547	755177	430259	2014_03_07
3431	402992	880	S	4	1	33000.0	15.47	25.697	37.629274	-122.082905		FR	1	Tennyson Rd off diag	DTA32	z1-S-33-880-01547	755177	430259	2014_02_21
1919	402992	880	S	4	1	33000.0	15.47	25.697	37.629274	-122.082905		FR	1	Tennyson Rd off diag	DTA32	z1-S-33-880-01547	755177	430259	2013_12_13
4680	402993	880	S	4	1	33000.0	15.46	25.687	37.629148	-122.082814		OR	1	Tennyson Rd on loop	DTA32	a1-S-33-880-01546	799008	429848	2014_03_07
1920	402993	880	S	4	1	33000.0	15.46	25.687	37.629148	-122.082814		OR	1	Tennyson Rd on loop	DTA32	a1-S-33-880-01546	799008	429848	2013_12_13
3432	402993	880	S	4	1	33000.0	15.46	25.687	37.629148	-122.082814		OR	1	Tennyson Rd on loop	DTA32	a1-S-33-880-01546	799008	429848	2014_02_21
3433	402994	880	S	4	1	33000.0	15.47	25.697	37.629274	-122.082905		OR	2	Tennyson Rd on diag	DTA32	a2-S-33-880-01547	799232	429337	2014_02_21
4681	402994	880	S	4	1	33000.0	15.47	25.697	37.629274	-122.082905		OR	2	Tennyson Rd on diag	DTA32	a2-S-33-880-01547	799232	429337	2014_03_07
1921	402994	880	S	4	1	33000.0	15.47	25.697	37.629274	-122.082905		OR	2	Tennyson Rd on diag	DTA32	a2-S-33-880-01547	799232	429337	2013_12_13
3434	402995	880	N	4	1	33000.0	15.8	26.027	37.633535	-122.085656		OR	2	TENNYSON RD DIAG	DTA24	a2-N-33-880-01580	799058	429169	2014_02_21
1922	402995	880	N	4	1	33000.0	15.8	26.027	37.633535	-122.085656		OR	2	TENNYSON RD DIAG	DTA24	a2-N-33-880-01580	799058	429169	2013_12_13
4682	402995	880	N	4	1	33000.0	15.8	26.027	37.633535	-122.085656		OR	2	TENNYSON RD DIAG	DTA24	a2-N-33-880-01580	799058	429169	2014_03_07
3435	402996	880	N	4	1	33000.0	15.81	26.037	37.63366	-122.085746		OR	1	TENNYSON RD LOOP	DTA24	a1-N-33-880-01581	799092	429665	2014_02_21
1923	402996	880	N	4	1	33000.0	15.81	26.037	37.63366	-122.085746		OR	1	TENNYSON RD LOOP	DTA24	a1-N-33-880-01581	799092	429665	2013_12_13
4683	402996	880	N	4	1	33000.0	15.81	26.037	37.63366	-122.085746		OR	1	TENNYSON RD LOOP	DTA24	a1-N-33-880-01581	799092	429665	2014_03_07
3436	402998	880	S	4	1	33000.0	17.82	28.047	37.659179	-122.103312		FR	1	Winton Ave off	DTA26	z1-S-33-880-01782	755096	430247	2014_02_21
4684	402998	880	S	4	1	33000.0	17.82	28.047	37.659179	-122.103312		FR	1	Winton Ave off	DTA26	z1-S-33-880-01782	755096	430247	2014_03_07
1924	402998	880	S	4	1	33000.0	17.82	28.047	37.659179	-122.103312		FR	1	Winton Ave off	DTA26	z1-S-33-880-01782	755096	430247	2013_12_13
1925	402999	880	S	4	1	33000.0	17.36	27.587	37.653201	-122.099615		OR	2	Winton Ave on diag	DTA26	a2-S-33-880-01736	799048	429341	2013_12_13
3437	402999	880	S	4	1	33000.0	17.36	27.587	37.653201	-122.099615		OR	2	Winton Ave on diag	DTA26	a2-S-33-880-01736	799048	429341	2014_02_21
4685	402999	880	S	4	1	33000.0	17.36	27.587	37.653201	-122.099615		OR	2	Winton Ave on diag	DTA26	a2-S-33-880-01736	799048	429341	2014_03_07
1926	403000	880	S	4	1	33000.0	17.35	27.577	37.653069	-122.099539		OR	1	Winton Ave on loop	DTA26	a1-S-33-880-01735	799208	429851	2013_12_13
4686	403000	880	S	4	1	33000.0	17.35	27.577	37.653069	-122.099539		OR	1	Winton Ave on loop	DTA26	a1-S-33-880-01735	799208	429851	2014_03_07
3438	403000	880	S	4	1	33000.0	17.35	27.577	37.653069	-122.099539		OR	1	Winton Ave on loop	DTA26	a1-S-33-880-01735	799208	429851	2014_02_21
1927	403001	880	N	4	1	33000.0	17.82	28.047	37.659267	-122.103058		FR	1	Winton Ave off loop	DTA27	z1-N-33-880-01782	755182	430433	2013_12_13
4687	403001	880	N	4	1	33000.0	17.82	28.047	37.659267	-122.103058		FR	1	Winton Ave off loop	DTA27	z1-N-33-880-01782	755182	430433	2014_03_07
3439	403001	880	N	4	1	33000.0	17.82	28.047	37.659267	-122.103058		FR	1	Winton Ave off loop	DTA27	z1-N-33-880-01782	755182	430433	2014_02_21
4688	403002	880	N	4	1	33000.0	17.83	28.057	37.659397	-122.103135		OR	2	Winton Ave on	DTA27	a2-N-33-880-01783	799263	429173	2014_03_07
3440	403002	880	N	4	1	33000.0	17.83	28.057	37.659397	-122.103135		OR	2	Winton Ave on	DTA27	a2-N-33-880-01783	799263	429173	2014_02_21
1928	403002	880	N	4	1	33000.0	17.83	28.057	37.659397	-122.103135		OR	2	Winton Ave on	DTA27	a2-N-33-880-01783	799263	429173	2013_12_13
1929	403003	880	S	4	1		18.25	28.477	37.664733	-122.106795		FR	1	A St off	DT714	z1-S-33-880-01825	755164	430244	2013_12_13
3441	403003	880	S	4	1		18.25	28.477	37.664733	-122.106795		FR	1	A St off	DT714	z1-S-33-880-01825	755164	430244	2014_02_21
4689	403003	880	S	4	1		18.25	28.477	37.664733	-122.106795		FR	1	A St off	DT714	z1-S-33-880-01825	755164	430244	2014_03_07
4690	403004	880	S	4	1		18.25	28.477	37.664733	-122.106795		OR	2	A St on	DT714	a2-S-33-880-01825	799203	429345	2014_03_07
1930	403004	880	S	4	1		18.25	28.477	37.664733	-122.106795		OR	2	A St on	DT714	a2-S-33-880-01825	799203	429345	2013_12_13
3442	403004	880	S	4	1		18.25	28.477	37.664733	-122.106795		OR	2	A St on	DT714	a2-S-33-880-01825	799203	429345	2014_02_21
4691	403005	880	N	4	1		18.23	28.457	37.664588	-122.106305		FR	1	A St off	DTA28	z1-N-33-880-01823	755080	430430	2014_03_07
3443	403005	880	N	4	1		18.23	28.457	37.664588	-122.106305		FR	1	A St off	DTA28	z1-N-33-880-01823	755080	430430	2014_02_21
1931	403005	880	N	4	1		18.23	28.457	37.664588	-122.106305		FR	1	A St off	DTA28	z1-N-33-880-01823	755080	430430	2013_12_13
1932	403006	880	N	4	1		18.48	28.707	37.667821	-122.108348		OR	2	A St on	DTA28	a2-N-33-880-01848	799032	429177	2013_12_13
3444	403006	880	N	4	1		18.48	28.707	37.667821	-122.108348		OR	2	A St on	DTA28	a2-N-33-880-01848	799032	429177	2014_02_21
4692	403006	880	N	4	1		18.48	28.707	37.667821	-122.108348		OR	2	A St on	DTA28	a2-N-33-880-01848	799032	429177	2014_03_07
1933	403007	880	S	4	1		19.96	30.187	37.683114	-122.127218		OR	2	Hesperian Blvd on	DT757	a2-S-33-880-01996	799223	429349	2013_12_13
3445	403007	880	S	4	1		19.96	30.187	37.683114	-122.127218		OR	2	Hesperian Blvd on	DT757	a2-S-33-880-01996	799223	429349	2014_02_21
4693	403007	880	S	4	1		19.96	30.187	37.683114	-122.127218		OR	2	Hesperian Blvd on	DT757	a2-S-33-880-01996	799223	429349	2014_03_07
1934	403008	880	N	4	1	68084.0	20.65	30.877	37.68978	-122.136442		FR	1	Washington Ave off	DTA56	z1-N-33-880-02065	755074	430427	2013_12_13
4694	403008	880	N	4	1	68084.0	20.65	30.877	37.68978	-122.136442		FR	1	Washington Ave off	DTA56	z1-N-33-880-02065	755074	430427	2014_03_07
3446	403008	880	N	4	1	68084.0	20.65	30.877	37.68978	-122.136442		FR	1	Washington Ave off	DTA56	z1-N-33-880-02065	755074	430427	2014_02_21
3447	403009	880	S	4	1	68084.0	20.65	30.877	37.689656	-122.136588		OR	1	Washington Ave on	DTA56	a1-S-33-880-02065	799055	429854	2014_02_21
4695	403009	880	S	4	1	68084.0	20.65	30.877	37.689656	-122.136588		OR	1	Washington Ave on	DTA56	a1-S-33-880-02065	799055	429854	2014_03_07
1935	403009	880	S	4	1	68084.0	20.65	30.877	37.689656	-122.136588		OR	1	Washington Ave on	DTA56	a1-S-33-880-02065	799055	429854	2013_12_13
4696	403010	238	N	4	1	68084.0	16.5	16.323	37.690513	-122.135803		FR	1	Washington Ave off	DT698	z1-N-33-238-01650	755208	430475	2014_03_07
3448	403010	238	N	4	1	68084.0	16.5	16.323	37.690513	-122.135803		FR	1	Washington Ave off	DT698	z1-N-33-238-01650	755208	430475	2014_02_21
1936	403010	238	N	4	1	68084.0	16.5	16.323	37.690513	-122.135803		FR	1	Washington Ave off	DT698	z1-N-33-238-01650	755208	430475	2013_12_13
4697	403011	880	N	4	1	68084.0	20.88	31.107	37.691998	-122.139682		OR	1	Washington Ave on	DT698	a1-N-33-880-02088	799023	429668	2014_03_07
3449	403011	880	N	4	1	68084.0	20.88	31.107	37.691998	-122.139682		OR	1	Washington Ave on	DT698	a1-N-33-880-02088	799023	429668	2014_02_21
1937	403011	880	N	4	1	68084.0	20.88	31.107	37.691998	-122.139682		OR	1	Washington Ave on	DT698	a1-N-33-880-02088	799023	429668	2013_12_13
1938	403012	880	N	4	1	68084.0	20.87	31.097	37.6919	-122.139544		OR	2	NB 238 conn	DT698	a2-N-33-880-02087	799281	429181	2013_12_13
3450	403012	880	N	4	1	68084.0	20.87	31.097	37.6919	-122.139544		OR	2	NB 238 conn	DT698	a2-N-33-880-02087	799281	429181	2014_02_21
4698	403012	880	N	4	1	68084.0	20.87	31.097	37.6919	-122.139544		OR	2	NB 238 conn	DT698	a2-N-33-880-02087	799281	429181	2014_03_07
4699	403013	880	S	4	1	68084.0	23.79	34.017	37.720632	-122.178374		FR	1	Davis St off	DT701	z1-S-33-880-02379	755106	430241	2014_03_07
3451	403013	880	S	4	1	68084.0	23.79	34.017	37.720632	-122.178374		FR	1	Davis St off	DT701	z1-S-33-880-02379	755106	430241	2014_02_21
